🕘️更新时间,#genre#
湘西新闻综合,http://58.46.28.198:8188/udp/239.76.245.208:1234
湘西文化旅游,http://118.251.19.80:8188/udp/239.76.252.209:9000
湘西文化旅游,http://118.251.19.80:8188/udp/239.76.245.209:1234
湘西文化旅游,http://58.46.28.198:8188/udp/239.76.252.209:9000
湘西文化旅游,http://58.46.28.198:8188/udp/239.76.245.209:1234
株洲新闻综合,http://118.251.19.80:8188/udp/239.76.255.1:9000
株洲新闻综合,http://118.251.19.80:8188/udp/239.76.248.1:1234
株洲新闻综合,http://58.46.28.198:8188/udp/239.76.255.1:9000
株洲新闻综合,http://58.46.28.198:8188/udp/239.76.248.1:1234
永州新闻综合,http://118.251.19.80:8188/udp/239.76.255.23:9000
永州新闻综合,http://118.251.19.80:8188/udp/239.76.248.23:1234
永州新闻综合,http://58.46.28.198:8188/udp/239.76.255.23:9000
永州新闻综合,http://58.46.28.198:8188/udp/239.76.248.23:1234
永州经济生活,http://118.251.19.80:8188/udp/239.76.255.24:9000
永州经济生活,http://118.251.19.80:8188/udp/239.76.248.24:1234
永州经济生活,http://58.46.28.198:8188/udp/239.76.255.24:9000
永州经济生活,http://58.46.28.198:8188/udp/239.76.248.24:1234
湘潭新闻综合,http://118.251.19.80:8188/udp/239.76.255.4:9000
湘潭新闻综合,http://118.251.19.80:8188/udp/239.76.248.4:1234
湘潭新闻综合,http://58.46.28.198:8188/udp/239.76.255.4:9000
湘潭新闻综合,http://58.46.28.198:8188/udp/239.76.248.4:1234
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭县电视台,http://118.251.19.80:8188/udp/239.76.255.41:9000
湘潭县电视台,http://118.251.19.80:8188/udp/239.76.248.41:1234
湘潭县电视台,http://58.46.28.198:8188/udp/239.76.255.41:9000
湘潭县电视台,http://58.46.28.198:8188/udp/239.76.248.41:1234
衡阳新闻综合,http://118.251.19.80:8188/udp/239.76.255.13:9000
衡阳新闻综合,http://118.251.19.80:8188/udp/239.76.248.13:1234
衡阳新闻综合,http://58.46.28.198:8188/udp/239.76.255.13:9000
衡阳新闻综合,http://58.46.28.198:8188/udp/239.76.248.13:1234
衡阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8
衡阳文旅法治,http://118.251.19.80:8188/udp/239.76.255.14:9000
衡阳文旅法治,http://118.251.19.80:8188/udp/239.76.248.14:1234
衡阳文旅法治,http://58.46.28.198:8188/udp/239.76.255.14:9000
衡阳文旅法治,http://58.46.28.198:8188/udp/239.76.248.14:1234
衡阳县电视台,http://118.251.19.80:8188/udp/239.76.255.26:9000
衡阳县电视台,http://118.251.19.80:8188/udp/239.76.248.26:1234
衡阳县电视台,http://58.46.28.198:8188/udp/239.76.255.26:9000
衡阳县电视台,http://58.46.28.198:8188/udp/239.76.248.26:1234
邵阳新闻综合,http://118.251.19.80:8188/udp/239.76.255.21:9000
邵阳新闻综合,http://118.251.19.80:8188/udp/239.76.248.21:1234
邵阳新闻综合,http://58.46.28.198:8188/udp/239.76.255.21:9000
邵阳新闻综合,http://58.46.28.198:8188/udp/239.76.248.21:1234
邵阳新闻综合,http://146.56.248.47:1366/SuanFaZhibo2026/live5/hunan/shaoyang.php?id=syxwzh
邵阳文旅民生,http://118.251.19.80:8188/udp/239.76.255.22:9000
邵阳文旅民生,http://118.251.19.80:8188/udp/239.76.248.22:1234
邵阳文旅民生,http://58.46.28.198:8188/udp/239.76.255.22:9000
邵阳文旅民生,http://58.46.28.198:8188/udp/239.76.248.22:1234
郴州综合频道,http://118.251.19.80:8188/udp/239.76.253.75:9000
郴州综合频道,http://118.251.19.80:8188/udp/239.76.246.75:1234
郴州综合频道,http://58.46.28.198:8188/udp/239.76.253.75:9000
郴州综合频道,http://58.46.28.198:8188/udp/239.76.246.75:1234
郴州公共频道,http://118.251.19.80:8188/udp/239.76.255.39:9000
郴州公共频道,http://118.251.19.80:8188/udp/239.76.248.39:1234
郴州公共频道,http://58.46.28.198:8188/udp/239.76.255.39:9000
郴州公共频道,http://58.46.28.198:8188/udp/239.76.248.39:1234
怀化新闻综合,http://118.251.19.80:8188/udp/239.76.255.12:9000
怀化新闻综合,http://118.251.19.80:8188/udp/239.76.248.12:1234
怀化新闻综合,http://58.46.28.198:8188/udp/239.76.255.12:9000
怀化新闻综合,http://58.46.28.198:8188/udp/239.76.248.12:1234
常德新闻综合,http://118.251.19.80:8188/udp/239.76.255.10:9000
常德新闻综合,http://118.251.19.80:8188/udp/239.76.248.10:1234
常德新闻综合,http://58.46.28.198:8188/udp/239.76.255.10:9000
常德新闻综合,http://58.46.28.198:8188/udp/239.76.248.10:1234
常德公共频道,http://118.251.19.80:8188/udp/239.76.255.11:9000
常德公共频道,http://118.251.19.80:8188/udp/239.76.248.11:1234
常德公共频道,http://58.46.28.198:8188/udp/239.76.255.11:9000
常德公共频道,http://58.46.28.198:8188/udp/239.76.248.11:1234
娄底综合频道,http://118.251.19.80:8188/udp/239.76.255.18:9000
娄底综合频道,http://118.251.19.80:8188/udp/239.76.248.18:1234
娄底综合频道,http://58.46.28.198:8188/udp/239.76.255.18:9000
娄底综合频道,http://58.46.28.198:8188/udp/239.76.248.18:1234
娄底公共频道,http://118.251.19.80:8188/udp/239.76.255.19:9000
娄底公共频道,http://118.251.19.80:8188/udp/239.76.248.19:1234
娄底公共频道,http://58.46.28.198:8188/udp/239.76.255.19:9000
娄底公共频道,http://58.46.28.198:8188/udp/239.76.248.19:1234
娄底教育频道,http://118.251.19.80:8188/udp/239.76.255.20:9000
娄底教育频道,http://118.251.19.80:8188/udp/239.76.248.20:1234
娄底教育频道,http://58.46.28.198:8188/udp/239.76.255.20:9000
娄底教育频道,http://58.46.28.198:8188/udp/239.76.248.20:1234
东安新闻综合,http://118.251.19.80:8188/udp/239.76.255.32:9000
东安新闻综合,http://118.251.19.80:8188/udp/239.76.248.32:1234
东安新闻综合,http://58.46.28.198:8188/udp/239.76.255.32:9000
东安新闻综合,http://58.46.28.198:8188/udp/239.76.248.32:1234
桃源综合频道,http://118.251.19.80:8188/udp/239.76.255.36:9000
桃源综合频道,http://118.251.19.80:8188/udp/239.76.248.36:1234
桃源综合频道,http://58.46.28.198:8188/udp/239.76.255.36:9000
桃源综合频道,http://58.46.28.198:8188/udp/239.76.248.36:1234
双牌新闻综合,http://118.251.19.80:8188/udp/239.76.255.33:9000
双牌新闻综合,http://118.251.19.80:8188/udp/239.76.248.33:1234
双牌新闻综合,http://58.46.28.198:8188/udp/239.76.255.33:9000
双牌新闻综合,http://58.46.28.198:8188/udp/239.76.248.33:1234
麻阳综合频道,http://118.251.19.80:8188/udp/239.76.255.45:9000
麻阳综合频道,http://118.251.19.80:8188/udp/239.76.248.45:1234
麻阳综合频道,http://58.46.28.198:8188/udp/239.76.255.45:9000
麻阳综合频道,http://58.46.28.198:8188/udp/239.76.248.45:1234
宁远综合频道,http://118.251.19.80:8188/udp/239.76.255.34:9000
宁远综合频道,http://118.251.19.80:8188/udp/239.76.248.34:1234
宁远综合频道,http://58.46.28.198:8188/udp/239.76.255.34:9000
宁远综合频道,http://58.46.28.198:8188/udp/239.76.248.34:1234
汨罗综合频道,http://118.251.19.80:8188/udp/239.76.255.47:9000
汨罗综合频道,http://58.46.28.198:8188/udp/239.76.255.47:9000
新化电视台,http://118.251.19.80:8188/udp/239.76.255.31:9000
新化电视台,http://118.251.19.80:8188/udp/239.76.248.31:1234
新化电视台,http://58.46.28.198:8188/udp/239.76.255.31:9000
新化电视台,http://58.46.28.198:8188/udp/239.76.248.31:1234
津市电视台,http://118.251.19.80:8188/udp/239.76.255.30:9000
津市电视台,http://118.251.19.80:8188/udp/239.76.248.30:1234
津市电视台,http://58.46.28.198:8188/udp/239.76.255.30:9000
津市电视台,http://58.46.28.198:8188/udp/239.76.248.30:1234
武冈综合频道,http://118.251.19.80:8188/udp/239.76.255.29:9000
武冈综合频道,http://118.251.19.80:8188/udp/239.76.248.29:1234
武冈综合频道,http://58.46.28.198:8188/udp/239.76.255.29:9000
武冈综合频道,http://58.46.28.198:8188/udp/239.76.248.29:1234
未知频道,http://118.251.19.80:8188/udp/239.76.255.46:9000
未知频道,http://58.46.28.198:8188/udp/239.76.255.46:9000
江永新闻频道,http://118.251.19.80:8188/udp/239.76.255.35:9000
江永新闻频道,http://118.251.19.80:8188/udp/239.76.248.35:1234
江永新闻频道,http://58.46.28.198:8188/udp/239.76.255.35:9000
江永新闻频道,http://58.46.28.198:8188/udp/239.76.248.35:1234
洪江新闻频道,http://118.251.19.80:8188/udp/239.76.255.37:9000
洪江新闻频道,http://118.251.19.80:8188/udp/239.76.248.37:1234
洪江新闻频道,http://58.46.28.198:8188/udp/239.76.255.37:9000
洪江新闻频道,http://58.46.28.198:8188/udp/239.76.248.37:1234
涟源综合频道,http://118.251.19.80:8188/udp/239.76.255.48:9000
涟源综合频道,http://58.46.28.198:8188/udp/239.76.255.48:9000
溆浦综合频道,http://118.251.19.80:8188/udp/239.76.255.25:9000
溆浦综合频道,http://118.251.19.80:8188/udp/239.76.248.25:1234
溆浦综合频道,http://58.46.28.198:8188/udp/239.76.255.25:9000
溆浦综合频道,http://58.46.28.198:8188/udp/239.76.248.25:1234
蓝山综合频道,http://118.251.19.80:8188/udp/239.76.255.38:9000
蓝山综合频道,http://118.251.19.80:8188/udp/239.76.248.38:1234
蓝山综合频道,http://58.46.28.198:8188/udp/239.76.255.38:9000
蓝山综合频道,http://58.46.28.198:8188/udp/239.76.248.38:1234
新田综合频道,http://118.251.19.80:8188/udp/239.76.255.44:9000
新田综合频道,http://118.251.19.80:8188/udp/239.76.248.44:1234
新田综合频道,http://58.46.28.198:8188/udp/239.76.255.44:9000
新田综合频道,http://58.46.28.198:8188/udp/239.76.248.44:1234
道县综合频道,http://118.251.19.80:8188/udp/239.76.255.28:9000
道县综合频道,http://118.251.19.80:8188/udp/239.76.248.28:1234
道县综合频道,http://58.46.28.198:8188/udp/239.76.255.28:9000
道县综合频道,http://58.46.28.198:8188/udp/239.76.248.28:1234
中方台,http://118.251.19.80:8188/udp/239.76.255.43:9000
中方台,http://118.251.19.80:8188/udp/239.76.248.43:1234
中方台,http://58.46.28.198:8188/udp/239.76.255.43:9000
中方台,http://58.46.28.198:8188/udp/239.76.248.43:1234
桂东融媒,http://118.251.19.80:8188/udp/239.76.253.231:9000
桂东融媒,http://118.251.19.80:8188/udp/239.76.246.231:1234
桂东融媒,http://58.46.28.198:8188/udp/239.76.253.231:9000
桂东融媒,http://58.46.28.198:8188/udp/239.76.246.231:1234
长沙新闻频道,http://118.251.19.80:8188/udp/239.76.246.121:1234
长沙新闻频道,http://58.46.28.198:8188/udp/239.76.246.121:1234
张家界新闻综合,http://118.251.19.80:8188/udp/239.76.245.234:1234
张家界新闻综合,http://58.46.28.198:8188/udp/239.76.245.234:1234
张家界公共频道,http://118.251.19.80:8188/udp/239.76.245.235:1234
张家界公共频道,http://58.46.28.198:8188/udp/239.76.245.235:1234
宁乡综合频道,http://118.251.19.80:8188/udp/239.76.248.57:1234
宁乡综合频道,http://58.46.28.198:8188/udp/239.76.248.57:1234
未知新闻综合,http://118.251.19.80:8188/udp/239.76.248.27:1234
未知新闻综合,http://58.46.28.198:8188/udp/239.76.248.27:1234
亚冠二级 塞帕罕VS多哈国民 全场回放 23:45,http://116.147.111.62:7788/963033228
WTA 郑钦文VS莱巴金娜 全场回放 23:00,http://116.147.111.62:7788/963036116
英超 诺丁汉森林VS狼队 全场回放 03:15,http://116.147.111.62:7788/963037033
英超 诺丁汉森林VS狼队 全场回放 03:15,http://116.147.111.62:7788/963036548
英超 曼城VS富勒姆 全场回放 03:15,http://116.147.111.62:7788/963036728
英超 曼城VS富勒姆 全场回放 03:15,http://116.147.111.62:7788/963036044
英超 阿斯顿维拉VS布莱顿 全场回放 03:15,http://116.147.111.62:7788/963036235
英超 水晶宫VS伯恩利 全场回放 03:15,http://116.147.111.62:7788/963036830
英超 水晶宫VS伯恩利 全场回放 03:15,http://116.147.111.62:7788/963036450
意大利杯 博洛尼亚VS拉齐奥 全场回放 03:45,http://116.147.111.62:7788/963036623
英超 桑德兰VS利物浦 全场回放 03:45,http://116.147.111.62:7788/963036678
NBA 骑士VS奇才 孙博 07:55,http://116.147.111.62:7788/962933492
NBA 骑士VS奇才 英文原声 07:55,http://116.147.111.62:7788/962933449
NBA 魔术VS雄鹿 罗森 07:55,http://116.147.111.62:7788/962933602
NBA 魔术VS雄鹿 英文原声 07:55,http://116.147.111.62:7788/962933582
NBA 黄蜂VS老鹰 贾磊 07:55,http://116.147.111.62:7788/962933393
NBA 黄蜂VS老鹰 英文原声 07:55,http://116.147.111.62:7788/962933382
NBA 猛龙VS活塞 刘芳宇 08:25,http://116.147.111.62:7788/962932822
NBA 猛龙VS活塞 英文原声 08:25,http://116.147.111.62:7788/962932760
NBA 篮网VS步行者 金哲豪 08:25,http://116.147.111.62:7788/962933739
NBA 篮网VS步行者 英文原声 08:25,http://116.147.111.62:7788/962933711
NBA 凯尔特人VS公牛 吴博文 08:25,http://116.147.111.62:7788/962933666
NBA 凯尔特人VS公牛 英文原声 08:25,http://116.147.111.62:7788/962933654
NBA 76人VS尼克斯 周赫 08:25,http://116.147.111.62:7788/962933836
NBA 76人VS尼克斯 英文原声 08:25,http://116.147.111.62:7788/962933821
NBA 鹈鹕VS热火 王凯 08:55,http://116.147.111.62:7788/962933373
NBA 鹈鹕VS热火 英文原声 08:55,http://116.147.111.62:7788/962933338
NBA 森林狼VS开拓者 王冠证 殷文玉 王羽希 08:45,http://116.147.111.62:7788/962933195
NBA 森林狼VS开拓者 邢晨 08:55,http://116.147.111.62:7788/962933177
NBA 森林狼VS开拓者 英文原声 08:55,http://116.147.111.62:7788/962933002
NBA 火箭VS快船 邵化谦 苏群 08:45,http://116.147.111.62:7788/962932982
NBA 火箭VS快船 英文原声 08:55,http://116.147.111.62:7788/962932884
NBA 太阳VS雷霆 徐秦威 09:55,http://116.147.111.62:7788/962933489
NBA 太阳VS雷霆 英文原声 09:55,http://116.147.111.62:7788/962933448
NBA 爵士VS国王 张泽欣 09:55,http://116.147.111.62:7788/962933592
NBA 爵士VS国王 英文原声 09:55,http://116.147.111.62:7788/962933525
NBA 掘金VS灰熊 陈鑫隆 09:55,http://116.147.111.62:7788/962933669
NBA 掘金VS灰熊 英文原声 09:55,http://116.147.111.62:7788/962933644
NBA 勇士VS马刺 姜帆 马健 裴优 10:45,http://116.147.111.62:7788/962933793
NBA 勇士VS马刺 拜月宁 10:55,http://116.147.111.62:7788/962933774
NBA 勇士VS马刺 王晓晨 10:55,http://116.147.111.62:7788/962933769
NBA 勇士VS马刺 英文原声 10:55,http://116.147.111.62:7788/962933705
WTT 朴康贤vs谢蒂 玛纳什·沙/塔卡男双冲8强 凌维康 13:30,http://116.147.111.62:7788/962929276
WTT 朴康贤vs谢蒂 玛纳什·沙/塔卡男双冲8强 1号桌 13:30,http://116.147.111.62:7788/962929232
WTT 朴康贤vs谢蒂 玛纳什·沙/塔卡男双冲8强 2号桌 13:30,http://116.147.111.62:7788/962929242
WTT 朴康贤vs谢蒂 玛纳什·沙/塔卡男双冲8强 3号桌 13:30,http://116.147.111.62:7788/962929246
WTT 朴康贤vs谢蒂 玛纳什·沙/塔卡男双冲8强 4号桌 13:30,http://116.147.111.62:7788/962929259
WTT 朴康贤vs谢蒂 玛纳什·沙/塔卡男双冲8强 英文解说 13:30,http://116.147.111.62:7788/962929268
WTT 朴康贤vs谢蒂 玛纳什·沙/塔卡男双冲8强 智能字幕 13:30,http://116.147.111.62:7788/962978844
U17女足亚洲杯 U17女足亚洲杯及2026沙特阿拉伯亚足联U17亚洲杯抽签仪式 涂远 14:55,http://116.147.111.62:7788/962903056
U17女足亚洲杯 U17女足亚洲杯及2026沙特阿拉伯亚足联U17亚洲杯抽签仪式 赛场原声 14:55,http://116.147.111.62:7788/962903038
亚冠二级 浦项铁人VS大阪钢巴 刘洋 17:45,http://116.147.111.62:7788/962911066
亚冠二级 浦项铁人VS大阪钢巴 赛场原声 17:45,http://116.147.111.62:7788/962911078
斯诺克 丁俊晖VS傅家俊 吴宜泽斯佳辉出战 1号桌 18:00,http://116.147.111.62:7788/962977054
斯诺克 丁俊晖VS傅家俊 吴宜泽斯佳辉出战 2号桌 18:00,http://116.147.111.62:7788/962977063
斯诺克 丁俊晖VS傅家俊 吴宜泽斯佳辉出战 3号桌 18:00,http://116.147.111.62:7788/962977088
斯诺克 丁俊晖VS傅家俊 吴宜泽斯佳辉出战 4号桌 18:00,http://116.147.111.62:7788/962977093
斯诺克 丁俊晖VS傅家俊 吴宜泽斯佳辉出战 5号桌 18:00,http://116.147.111.62:7788/962977108
斯诺克 丁俊晖VS傅家俊 吴宜泽斯佳辉出战 6号桌 18:00,http://116.147.111.62:7788/962977114
斯诺克 丁俊晖VS傅家俊 吴宜泽斯佳辉出战 7号桌 18:00,http://116.147.111.62:7788/962977121
WTT 男女单打1/32决赛、双打1/8决赛 刘馨蕊 19:30,http://116.147.111.62:7788/962929370
WTT 男女单打1/32决赛、双打1/8决赛 1号桌 19:30,http://116.147.111.62:7788/962929300
WTT 男女单打1/32决赛、双打1/8决赛 2号桌 19:30,http://116.147.111.62:7788/962929323
WTT 男女单打1/32决赛、双打1/8决赛 3号桌 19:30,http://116.147.111.62:7788/962929328
WTT 男女单打1/32决赛、双打1/8决赛 4号桌 19:30,http://116.147.111.62:7788/962929336
WTT 男女单打1/32决赛、双打1/8决赛 英文解说 19:30,http://116.147.111.62:7788/962929350
CBA俱乐部杯 上海久事VS山西汾酒 庄宁宇 陈正昊 李根 18:45,http://116.147.111.62:7788/962996393
CBA俱乐部杯 上海久事VS山西汾酒 张俊卿 19:20,http://116.147.111.62:7788/962996418
CBA俱乐部杯 上海久事VS山西汾酒 石楷文 19:20,http://116.147.111.62:7788/962996434
CBA俱乐部杯 上海久事VS山西汾酒 赛场原声 19:20,http://116.147.111.62:7788/962996347
WTA WTA多哈站Day5 赛场原声 20:00,http://116.147.111.62:7788/962870825
WTA WTA多哈站Day5 英文原声 20:00,http://116.147.111.62:7788/962870845
亚冠二级 曼谷联VS麦克阿瑟FC 盛斌 20:00,http://116.147.111.62:7788/962911095
亚冠二级 曼谷联VS麦克阿瑟FC 赛场原声 20:00,http://116.147.111.62:7788/962911136
广东公共,http://183.62.8.58:50085/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东公共,http://111.221.137.155:44330/tsfile/live/0127_1.m3u8?key=txiptv
华数电影,http://hmfs.f3322.net:3388/hls/40/index.m3u8
华数动作影院,http://113.25.252.226:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,https://down-hls.qxiu.com/live/453135/index.m3u8
经典电影,http://61.133.118.228:5001/yy/1356363815
经典电影,http://lxajh.top/tv/douyu.php?id=74374
经典电影,http://api2.52tb.xyz/info?id=1020&token=20230404dmgnht
经典电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=6091425
周星驰专场,https://huyazhibo.de5.net/?id=11336587
李连杰专场,https://huyazhibo.de5.net/?id=11342390
刘德华专场,https://huyazhibo.de5.net/?id=11342424
林正英专场,https://huyazhibo.de5.net/?id=11342421
沈腾专场,https://huyazhibo.de5.net/?id=11601968
黄渤专场,https://huyazhibo.de5.net/?id=11352876
周润发专场,https://huyazhibo.de5.net/?id=11342387
成龙专场,https://huyazhibo.de5.net/?id=11342386
古天乐专场,https://huyazhibo.de5.net/?id=29982675
王晶专场,https://huyazhibo.de5.net/?id=11602058
吴京专场,https://huyazhibo.de5.net/?id=11602077
洪金宝专场,https://huyazhibo.de5.net/?id=11279251
徐克专场,https://huyazhibo.de5.net/?id=11352909
徐峥专场,https://huyazhibo.de5.net/?id=11602043
邓超专场,https://huyazhibo.de5.net/?id=11336592
梁家辉专场,https://huyazhibo.de5.net/?id=11342429
张卫健专场,https://huyazhibo.de5.net/?id=11342423
王宝强专场,https://huyazhibo.de5.net/?id=30080251
陈小春专场,https://huyazhibo.de5.net/?id=11336719
郭富城专场,https://huyazhibo.de5.net/?id=20985865
吴镇宇专场,https://huyazhibo.de5.net/?id=23865096
陆小凤专场,https://huyazhibo.de5.net/?id=11342427
强森专场,https://huyazhibo.de5.net/?id=21059581
斯坦森专场,https://huyazhibo.de5.net/?id=21059588
马东锡专场,https://huyazhibo.de5.net/?id=21059556
灾难片系列,https://huyazhibo.de5.net/?id=23728647
贺岁片系列,https://huyazhibo.de5.net/?id=11601986
科幻片系列,https://huyazhibo.de5.net/?id=11352965
丧尸片系列,https://huyazhibo.de5.net/?id=24314160
怪兽片系列,https://huyazhibo.de5.net/?id=29982674
战争片系列,https://huyazhibo.de5.net/?id=21059618
硬汉片系列,https://huyazhibo.de5.net/?id=23864973
竞速片系列,https://huyazhibo.de5.net/?id=30145009
动作片系列,https://huyazhibo.de5.net/?id=10871113
爱情片系列,https://huyazhibo.de5.net/?id=29982639
犯罪片系列,https://huyazhibo.de5.net/?id=30080213
奇幻片系列,https://huyazhibo.de5.net/?id=26355847
冒险片系列,https://huyazhibo.de5.net/?id=21059566
盗墓片系列,https://huyazhibo.de5.net/?id=11601981
穿越片系列,https://huyazhibo.de5.net/?id=29465892
悬疑片系列,https://huyazhibo.de5.net/?id=21059530
喜剧片系列,https://huyazhibo.de5.net/?id=11602044
英雄片系列,https://huyazhibo.de5.net/?id=11601980
枪战片系列,https://huyazhibo.de5.net/?id=21059579
武侠片系列,https://huyazhibo.de5.net/?id=29982677
复仇片系列,https://huyazhibo.de5.net/?id=29982645
星球片系列,https://huyazhibo.de5.net/?id=30080234
校园片系列,https://huyazhibo.de5.net/?id=11352934
警匪片系列,https://huyazhibo.de5.net/?id=30041512
谍战片系列,https://huyazhibo.de5.net/?id=26355810
动画片系列,https://huyazhibo.de5.net/?id=11352878
恐怖片系列,https://huyazhibo.de5.net/?id=11601960
惊悚片系列,https://huyazhibo.de5.net/?id=26355802
僵尸片系列,https://huyazhibo.de5.net/?id=11352917
体育片系列,https://huyazhibo.de5.net/?id=23864480
香港片系列,https://huyazhibo.de5.net/?id=30631706
印度片系列,https://huyazhibo.de5.net/?id=26355799
热门片系列,https://huyazhibo.de5.net/?id=880261
高分片系列,https://huyazhibo.de5.net/?id=23902225
短片系列,http://live.nctv.top/douyu1.php?id=8700367
探案剧专区,https://huyazhibo.de5.net/?id=20969144
都市剧专区,https://huyazhibo.de5.net/?id=29982666
刑侦剧专区,https://huyazhibo.de5.net/?id=20969130
家庭剧专区,https://huyazhibo.de5.net/?id=11352872
经典剧专区,https://huyazhibo.de5.net/?id=11602081
怀旧剧专区,https://huyazhibo.de5.net/?id=30080241
抗战剧专区,https://huyazhibo.de5.net/?id=11602072
台湾剧专区,https://huyazhibo.de5.net/?id=11342436
韩国剧专区,https://huyazhibo.de5.net/?id=23863787
美国剧专区,https://huyazhibo.de5.net/?id=20985825
英国剧专区,https://huyazhibo.de5.net/?id=29982659
校园剧专区,https://huyazhibo.de5.net/?id=30080228
谍战剧专区,https://huyazhibo.de5.net/?id=30080225
古装剧专区,https://huyazhibo.de5.net/?id=24314158
乡村剧专区,https://huyazhibo.de5.net/?id=30080255
偶像剧专区,https://huyazhibo.de5.net/?id=11601964
爱情剧专区,https://huyazhibo.de5.net/?id=29982671
搞笑剧专区,https://huyazhibo.de5.net/?id=21059634
武侠剧专区,https://huyazhibo.de5.net/?id=20985816
穿越剧专区,https://huyazhibo.de5.net/?id=26355857
年代剧专区,https://huyazhibo.de5.net/?id=20969095
《暴风雨》,https://cccimg.com/view.php/0aab701a118e376a8ab71cee42f65d13.mp4
《偏爱》,https://cccimg.com/view.php/2f6e5d7266ef67e9519ce62eb1d52f41.mp4
《为你而活》,https://cccimg.com/view.php/5dac126534a3ddc5a7ec4be9cfdddd76.mp4
《只对你有感觉,https://cccimg.com/view.php/9f0e473bdd720c4c3baea5a4204bb0bb.mp4
《只为你着迷》,https://cccimg.com/view.php/613d8841f06608f00ba9b5da4389909b.mp4
出入平安,https://play.hhuus.com/play/negzqyZd/index.m3u8
楚天交通广播,https://satellitepull.cnr.cn/live/wx32hubctjtgb/playlist.m3u8
电音pmc,https://pmcrohls.wns.live/hls/stream.m3u8
福建音乐,https://lhttp.qingting.fm/live/4585/64k.mp3
广西音乐,https://lhttp.qingting.fm/live/4875/64k.mp3
韩国现场,http://www.douzhicloud.site:35455/douyu/113158
湖北经济广播,https://satellitepull.cnr.cn/live/wx32hubjjgb/playlist.m3u8
江西音乐,http://lhttp.qingting.fm/live/1802/64k.mp3
可爱甜妹,https://api.e1e1.top/tianmei/tm.php
每日歌曲,https://lhttp.qingting.fm/live/5021381/64k.mp3
每日经济,http://swiftplay.hxkjmedia.com/tv/spbW.m3u8
美女直播1,http://www.douzhicloud.site:35455/douyu/12659775
澎湃景区,https://play-a2.quklive.com/live/1765245429980053.m3u8
清纯风2,http://api.yujn.cn/api/zzxjj.php
清晰横版,https://www.cunshao.com/666666/api/pc.php
爽感御姐,https://api.e1e1.top/shuang/s.php
淘Baby,http://mingjd.cn:7077/udp/239.3.1.238:8001
淘电影,http://mingjd.cn:7077/rtp/239.3.1.250:8001
淘电影,http://www.chutouge.top:34022/rtp/239.3.1.250:8001
淘剧场,http://mingjd.cn:7077/udp/239.3.1.95:8001
淘萌宠,http://mingjd.cn:7077/udp/239.3.1.102:8001
淘娱乐,http://mingjd.cn:7077/udp/239.3.1.100:8001
网络热曲,https://188sp.711888.xyz/188/video.php
舞蹈,https://www.cunshao.com/666666/api/web.php
小姐姐,https://api.e1e1.top/xjj/j.php
校园音乐,https://vd2.bdstatic.com/mda-rhg66pjgq86q0143/360p/h264/1755405757807137576/mda-rhg66pjgq86q0143.mp4?auth_key=1764426688-0-0-80960852adf7ddef833dd9124eae3841&bcevod_channel=searchbox_feed&cr=0&cd=0&pd=1&pt=4&logid=1888834174&vid=7005594265619699806
音乐台长,http://www.douzhicloud.site:35455/douyu/9629943
长江烟花秀,https://video.cjyun.org/fs/record/20250912/3b3/ts/index.m3u8
中国之声,https://ngcdn001.cnr.cn/live/zgzs/index.m3u8
周杰伦演唱会,http://www.douzhicloud.site:35455/douyu/7537296
SPOTV2,http://iptv.4666888.xyz/iptv2A.php?id=1
astroFootball,http://iptv.4666888.xyz/iptv2A.php?id=4
SkyTennis+,http://iptv.4666888.xyz/iptv2A.php?id=62
TVB黃金華劇,http://iptv.4666888.xyz/iptv2A.php?id=34
TVB明珠,http://iptv.4666888.xyz/iptv2A.php?id=29
HOY77,http://iptv.4666888.xyz/iptv2A.php?id=35
TVB-金曲,http://iptv.4666888.xyz/iptv2A.php?id=57
TVB娛樂新聞,http://iptv.4666888.xyz/iptv2A.php?id=36
TVB翡翠劇集,http://iptv.4666888.xyz/iptv2A.php?id=33
華藝中文,http://iptv.4666888.xyz/iptv2A.php?id=37
愛奇藝,http://iptv.4666888.xyz/iptv2A.php?id=21
靖洋戲劇,http://iptv.4666888.xyz/iptv2A.php?id=42
德甲2,http://seatv.xyz/live/AJ1JASYJMX68G3Z/DxPObqOcKG/1030380.m3u8
德甲5,http://seatv.xyz/live/AJ1JASYJMX68G3Z/DxPObqOcKG/1138927.m3u8
tvbs,http://61.221.215.25:8800/hls/9/index.m3u8
中視HD,https://mqitv.luckyboy.cc.cd/live1048/index.m3u8
好消息頻道,https://mqitv.luckyboy.cc.cd/live1231/index.m3u8
旅遊生活,https://mqitv.luckyboy.cc.cd/live1005/index.m3u8
ANIMAX 卡通動畫頻道,https://mqitv.luckyboy.cc.cd/live1060/index.m3u8
緯來綜合HD,https://mqitv.luckyboy.cc.cd/live1044/index.m3u8
超視HD,https://mqitv.luckyboy.cc.cd/live1180/index.m3u8
